address,total_count,other_count,pistol_count,revolver_count,rifle_count,shotgun_count,year,month,dow,neighborhood,council_district,ward,tract,public_works_division,police_zone,fire_zone,latitude,longitude
"100 BLOCK N MILLVALE AVE PITTSBURGH, PA 15224",1,0,1,0,0,0,2017,1,2,,,,42003435000,,5,,40.510796622515,-80.0969276896075
"100 BLOCK NOBLE AVE CRAFTON, PA 15205",1,0,0,1,0,0,2016,5,1,,,,42003465600,,OSC,,40.434252355859,-80.0656964369284
"100 BLOCK OAK HILL DR PITTSBURGH, PA 15213",2,0,1,0,1,0,2019,8,5,Terrace Village,6,4,42003040200,3,2,2-10,40.4396931623976,-79.9677837360095
"100 BLOCK OAKLAND AVE PITTSBURGH, PA 15213",1,0,1,0,0,0,2019,8,1,Central Oakland,3,4,42003040500,3,4,2-14,40.4422025627084,-79.9578262481479
"100 BLOCK OAKLAND AVE PITTSBURGH, PA 15213",5,0,5,0,0,0,2018,4,1,Central Oakland,3,4,42003040500,3,4,2-14,40.4422025627084,-79.9578262481479
"100 BLOCK OAKLAND CT PITTSBURGH, PA 15213",1,0,1,0,0,0,2017,12,6,Central Oakland,3,4,42003040500,3,4,2-14,40.4422025627084,-79.9578262481479
"100 BLOCK OAKWOOD RD PITTSBURGH, PA 15205",1,0,0,0,1,0,2018,1,4,,,,,,6,,,
"100 BLOCK ORMSBY ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2016,4,5,,,,,,3,,,
"100 BLOCK OVERBROOK BLVD PITTSBURGH, PA 15210",2,0,2,0,0,0,2019,8,6,Carrick,4,29,42003290400,3,3,4-23,40.3888675224929,-79.9862223231758
"100 BLOCK PARKFIELD ST PITTSBURGH, PA 15210",3,1,2,0,0,0,2018,4,3,Carrick,4,29,42003290400,3,3,4-23,40.3913062841892,-79.9873681392311
"100 BLOCK PARKFIELD ST PITTSBURGH, PA 15210",1,0,0,0,1,0,2015,7,6,Carrick,4,29,42003290400,3,3,4-23,40.3913062841892,-79.9873681392311
"100 BLOCK PASADENA PITTSBURGH, PA 15211",1,0,1,0,0,0,2015,6,2,Mount Washington,3,18,42003180700,5,3,4-5,40.4222572657219,-80.0018270421542
"<100 BLOCK PENELOPE ST PITTSBURGH, PA 15211",1,0,0,0,0,1,2019,4,5,Mount Washington,2,19,42003191400,5,3,4-27,40.4235920040696,-80.0120915543516
"100 BLOCK PENFORT ST PITTSBURGH, PA 15214",1,0,0,1,0,0,2016,7,4,,,,,,1,,,
"100 BLOCK PERRY VIEW AVE PITTSBURGH, PA 15214",1,0,1,0,0,0,2017,10,0,Perry North,1,26,42003260200,1,1,1-15,40.4947260068204,-80.023957901395
"100 BLOCK PUTNAM ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,9,6,,,,,,5,,,
"100 BLOCK PUTNAM ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2019,8,6,,,,,,5,,,
"100 BLOCK PUTNAM ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,12,6,,,,,,5,,,
"100 BLOCK PUTNAM ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,2,6,,,,,,5,,,
"100 BLOCK RAHE ST PITTSBURGH, PA 15210",1,0,0,0,0,1,2016,8,1,Arlington,3,16,42003561600,3,3,4-8,40.4171349250202,-79.9798864773248
"100 BLOCK REDLYN ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2016,12,2,Knoxville,3,30,42003300100,5,3,4-7,40.4135204056189,-79.9914631271166
"100 BLOCK REDLYN ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2018,12,6,Knoxville,3,30,42003300100,5,3,4-7,40.4135204056189,-79.9914631271166
"<100 BLOCK REVERE WAY PITTSBURGH, PA 15219",5,0,3,2,0,0,2017,2,5,North Shore,1,23,42003563200,6,1,1-20,40.449202182922,-79.9987426648417
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,1,0,0,0,2019,3,3,Spring Hill-City View,1,24,42003262000,1,1,1-24,40.4653596489546,-79.9920418451489
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,0,1,0,0,2018,2,2,Spring Hill-City View,1,24,42003262000,1,1,1-24,40.4653596489546,-79.9920418451489
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",2,0,2,0,0,0,2017,4,3,Spring Hill-City View,1,24,42003262000,1,1,1-24,40.4653596489546,-79.9920418451489
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",2,0,2,0,0,0,2017,5,2,Spring Hill-City View,1,24,42003262000,1,1,1-24,40.4653596489546,-79.9920418451489
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,0,1,0,0,2016,1,4,Spring Hill-City View,1,24,42003262000,1,1,1-24,40.4653596489546,-79.9920418451489
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,10,5,Spring Hill-City View,1,24,42003262000,1,1,1-24,40.4653596489546,-79.9920418451489
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,0,0,0,1,2018,10,1,Spring Hill-City View,1,24,42003262000,1,1,1-24,40.4653596489546,-79.9920418451489
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,0,0,1,0,2016,8,2,Spring Hill-City View,1,24,42003262000,1,1,1-24,40.4653596489546,-79.9920418451489
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,1,0,0,0,2019,7,0,Spring Hill-City View,1,24,42003262000,1,1,1-24,40.4653596489546,-79.9920418451489
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,1,0,0,0,2016,9,2,Spring Hill-City View,1,24,42003262000,1,1,1-24,40.4653596489546,-79.9920418451489
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,0,1,0,0,2018,6,5,Spring Hill-City View,1,24,42003262000,1,1,1-24,40.4653596489546,-79.9920418451489
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,9,3,Spring Hill-City View,1,24,42003262000,1,1,1-24,40.4653596489546,-79.9920418451489
"100 BLOCK RHINE ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,5,1,Spring Hill-City View,1,24,42003262000,1,1,1-24,40.4653596489546,-79.9920418451489
"<100 BLOCK ROBERTS ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2019,5,3,Crawford-Roberts,6,3,42003030500,3,2,2-1,40.4450145852625,-79.9853083557086
"100 BLOCK ROBERTS ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,7,2,Crawford-Roberts,6,3,42003030500,3,2,2-1,40.4418283270984,-79.982998578919
"100 BLOCK ROBINSON ST PITTSBURGH, PA 15213",1,0,1,0,0,0,2016,9,3,West Oakland,6,4,42003040200,3,4,2-10,40.4387635619748,-79.9654480467596
"100 BLOCK ROCHELLE ST PITTSBURGH, PA 15210",1,0,0,1,0,0,2015,2,1,Knoxville,3,30,42003300100,5,3,4-6,40.4151750679869,-79.9881100899007
"100 BLOCK ROCHELLE ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2017,2,6,Knoxville,3,30,42003300100,5,3,4-6,40.4151750679869,-79.9881100899007
"100 BLOCK ROCHELLE ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2017,12,0,Knoxville,3,30,42003300100,5,3,4-6,40.4151750679869,-79.9881100899007
"100 BLOCK ROYAL ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,4,0,Westwood,2,28,42003563100,5,6,1-18,40.4356338719123,-80.0547900331106
"100 BLOCK RUTH ST PITTSBURGH, PA 15211",1,0,1,0,0,0,2018,11,0,Mount Washington,2,19,42003191500,5,3,4-5,40.4237908892985,-80.0052318979666
"100 BLOCK S 12TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2018,10,5,South Side Flats,3,17,42003170200,3,3,4-24,40.4274450786451,-79.9865036263491
"<100 BLOCK S 14TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2015,11,1,South Side Flats,3,17,42003170200,3,3,4-24,40.4301093741885,-79.9841482405183
"100 BLOCK S 18TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2016,2,2,South Side Flats,3,17,42003170200,3,3,4-24,40.4281392487418,-79.9808361201944
"100 BLOCK S 20TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2016,10,2,South Side Flats,3,17,42003170200,3,3,4-24,40.4276502009575,-79.9777447431298
"100 BLOCK S 21ST ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2016,10,0,,,,42003484600,,3,,40.3979112359223,-79.9030140162091
"100 BLOCK S 21ST ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2015,9,0,,,,42003484600,,3,,40.3979112359223,-79.9030140162091
"100 BLOCK S 24TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2018,11,6,South Side Flats,3,16,42003160900,3,3,4-24,40.4275978343752,-79.9715263560433
"100 BLOCK S 4TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2017,8,1,Central Lawrenceville,7,9,42003090100,2,2,3-3,40.4734891995484,-79.9628171904393
"<100 BLOCK S 6TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2018,5,3,South Side Flats,3,17,42003170200,3,3,4-2,40.4287808165485,-79.9936148799503
"100 BLOCK SAMPSONIA WAY PITTSBURGH, PA 15212",1,0,0,1,0,0,2019,7,0,Central Northside,6,25,42003250300,1,1,1-21,40.4576145411167,-80.0085068646803
"<100 BLOCK SEINE WAY PITTSBURGH, PA 15213",2,0,1,0,1,0,2015,10,3,West Oakland,6,5,42003040200,3,4,2-10,40.4425634750395,-79.9667066116475
"100 BLOCK SHILOH ST PITTSBURGH, PA 15211",1,0,1,0,0,0,2015,12,2,Mount Washington,2,19,42003190300,5,3,4-27,40.4315590898828,-80.0067026009736
"100 BLOCK SHILOH ST PITTSBURGH, PA 15211",1,0,1,0,0,0,2015,12,5,Mount Washington,2,19,42003190300,5,3,4-27,40.4315590898828,-80.0067026009736
"100 BLOCK SOUTHERN AVE PITTSBURGH, PA 15211",1,0,0,0,0,1,2016,7,1,Mount Washington,2,19,42003191400,5,3,4-27,40.4270489146546,-80.0091664211536
"<100 BLOCK SPRUCE ST NATRONA HEIGHTS, PA 15065",1,0,0,1,0,0,2019,1,3,,,,,,OSC,,,
"<100 BLOCK SPRUCE ST NATRONA HEIGHTS, PA 15065",1,0,0,1,0,0,2019,1,3,,,,,,OSC,,,
"<100 BLOCK STEINE ST PITTSBURGH, PA 15212",1,1,0,0,0,0,2017,11,6,Spring Hill-City View,1,24,42003262000,1,1,1-24,40.4652807281356,-79.9928085907645
"<100 BLOCK STEWART AVE PITTSBURGH, PA 15227",1,0,1,0,0,0,2016,11,6,,4,,42003477200,,3,,40.3784736737385,-79.9932466915202
"100 BLOCK STRATFORD AVE PITTSBURGH, PA 15206",3,0,3,0,0,0,2019,5,2,Friendship,9,8,42003080700,2,5,3-23,40.4637955966866,-79.9316217789805
"<100 BLOCK SYLVANIA AVE PITTSBURGH, PA 15210",1,0,1,0,0,0,2019,3,4,Beltzhoover,3,18,42003562400,5,3,4-16,40.4173352826114,-80.0046941055188
"100 BLOCK TECUMSEH ST PITTSBURGH, PA 15207",1,0,1,0,0,0,2018,4,3,,,,,,4,,,
"100 BLOCK TECUMSEH ST PITTSBURGH, PA 15207",1,0,1,0,0,0,2019,4,4,,,,,,4,,,
"100 BLOCK TECUMSEH ST PITTSBURGH, PA 15207",2,0,2,0,0,0,2017,6,5,,,,,,4,,,
"100 BLOCK TIPTON ST PITTSBURGH, PA 15207",1,0,0,1,0,0,2018,8,3,,,,,,4,,,
"<100 BLOCK TRENT ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2019,7,5,,,,,,2,,,
"100 BLOCK VESPUCIUS ST PITTSBURGH, PA 15207",1,0,0,0,0,1,2016,5,5,,,,,,4,,,
"100 BLOCK VIRGINIA AVE PITTSBURGH, PA 15211",1,0,1,0,0,0,2017,7,1,Mount Washington,2,19,42003191400,5,3,4-27,40.4294965439594,-80.0073635444748
"<100 BLOCK WALDECK ST PITTSBURGH, PA 15207",1,0,1,0,0,0,2015,4,5,Greenfield,5,15,42003562900,3,4,2-12,40.4249446887468,-79.9510208192292
"<100 BLOCK WALDORF ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2016,5,2,Perry North,1,26,42003260200,1,1,1-15,40.491080078225,-80.0194244667851
"100 BLOCK W ALLEGHENY SQW PITTSBURGH, PA",1,0,1,0,0,0,2016,10,2,,,,,,1,,,
"100 BLOCK WALTER ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2018,10,2,Allentown,3,18,42003180300,5,3,4-21,40.4217697728822,-79.9947935708787
"<100 BLOCK WATSON BLVD PITTSBURGH, PA 15214",2,0,2,0,0,0,2016,5,3,Perry North,1,26,42003260700,1,1,1-15,40.4783930533359,-80.0115609759925
"100 BLOCK WATSON BLVD PITTSBURGH, PA 15214",1,0,0,1,0,0,2019,6,5,Perry North,1,26,42003260700,1,1,1-15,40.4803265210713,-80.0101473596615
"100 BLOCK WATSON BLVD PITTSBURGH, PA 15214",1,0,1,0,0,0,2019,6,1,Perry North,1,26,42003260700,1,1,1-15,40.4803265210713,-80.0101473596615
"<100 BLOCK W ELIZABETH ST PITTSBURGH, PA 15207",1,0,0,1,0,0,2018,5,3,Hazelwood,5,15,42003562900,3,4,2-13,40.4067166068253,-79.9456053582278
"<100 BLOCK WHARTON CT PITTSBURGH, PA 15203",2,0,2,0,0,0,2016,4,5,South Side Flats,3,16,42003160900,3,3,4-24,40.4296105315065,-79.9681779892639
"<100 BLOCK WHEELER ST PITTSBURGH, PA 15221",1,0,1,0,0,0,2016,11,2,East Hills,9,13,42003130600,2,5,3-17,40.4542151210792,-79.8844241560858
"<100 BLOCK WHEELING ST PITTSBURGH, PA 15207",1,0,1,0,0,0,2018,4,1,Hays,5,31,42003562900,3,4,4-20,40.3828201157368,-79.9314112546526
"<100 BLOCK WINDOM HILL PL PITTSBURGH, PA 15203",1,0,1,0,0,0,2015,12,3,South Side Slopes,3,17,42003170600,3,3,4-2,40.427614694247,-79.9937682702911
"100 BLOCK W MEYERS ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2019,7,0,Carrick,4,29,42003290100,3,3,4-23,40.400062650291,-79.9906333494888
"100 BLOCK W NORTH AVE PITTSBURGH, PA 15212",1,0,0,1,0,0,2019,4,5,Central Northside,1,22,42003220600,1,1,1-6,40.4557946498748,-80.0056556188929
"<100 BLOCK WOOD ST PITTSBURGH, PA 15222",1,0,1,0,0,0,2016,10,3,Central Business District,6,2,42003020100,6,2,1-3,40.4417831975124,-79.9997132644683
"100 BLOCK ZARA ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2015,11,0,Knoxville,3,30,42003300100,5,3,4-6,40.4159117365192,-79.9881453342414
"10100 BLOCK FRANKSTOWN RD PITTSBURGH, PA 15235",1,0,1,0,0,0,2018,1,0,,,,,,5,,,
"10TH ST BRG & 2ND AVE PITTSBURGH, PA 15203",2,0,2,0,0,0,2016,12,4,Bluff,6,1,42003010300,3,2,2-4,40.434488367145,-79.9898226914124
"1100 BLOCK ALLEGHENY AVE PITTSBURGH, PA 15233",1,0,0,1,0,0,2016,4,5,Central Northside,1,22,42003220600,1,1,1-8,40.4532606937405,-80.0193416887673
"1100 BLOCK AMANDA AVE PITTSBURGH, PA 15210",3,0,3,0,0,0,2016,2,2,Carrick,4,29,42003290200,3,3,4-12,40.4054831758939,-79.9892749739226
"1100 BLOCK BASIN ST PITTSBURGH, PA 15212",2,0,2,0,0,0,2017,7,2,Troy Hill,1,24,42003240600,1,1,1-2,40.4577862311245,-79.9897971490498
"1100 BLOCK BEAVER AVE PITTSBURGH, PA 15233",1,0,1,0,0,0,2018,8,3,Chateau,6,21,42003980600,1,1,1-8,40.4518728924218,-80.028553052933
"1100 BLOCK BINGHAM ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2018,12,4,South Side Flats,3,17,42003170200,3,3,4-24,40.4292546297805,-79.987382150793
"1100 BLOCK BRABEC ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2018,11,3,Troy Hill,1,24,42003240600,1,1,1-2,40.4585370614614,-79.9920340143178
"1100 BLOCK BRABEC ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,7,2,Troy Hill,1,24,42003240600,1,1,1-2,40.4585370614614,-79.9920340143178
"1100 BLOCK BROWNSVILLE RD PITTSBURGH, PA 15210",1,0,1,0,0,0,2015,4,1,Carrick,4,29,42003290100,3,3,4-12,40.4049473205906,-79.9909025434676
"1100 BLOCK BROWNSVILLE RD PITTSBURGH, PA 15210",1,0,0,0,1,0,2017,5,0,Carrick,4,29,42003290100,3,3,4-12,40.4049473205906,-79.9909025434676
"1100 BLOCK BRUSHTON AVE PITTSBURGH, PA 15221",1,0,1,0,0,0,2015,2,5,Homewood North,9,13,42003130100,2,5,3-17,40.4579459828259,-79.888380239953
"1100 BLOCK BRUSHTON AVE PITTSBURGH, PA 15221",1,0,0,1,0,0,2016,1,3,Homewood North,9,13,42003130100,2,5,3-17,40.4579459828259,-79.888380239953
"1100 BLOCK BRUSHTON AVE PITTSBURGH, PA 15221",1,0,1,0,0,0,2018,4,3,Homewood North,9,13,42003130100,2,5,3-17,40.4579459828259,-79.888380239953
"1100 BLOCK BUENTE ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,6,3,Spring Hill-City View,1,26,42003262000,1,1,1-11,40.4665798716603,-79.9955738421156
"1100 BLOCK BUENTE ST PITTSBURGH, PA 15212",1,0,0,0,0,1,2015,7,5,Spring Hill-City View,1,26,42003262000,1,1,1-11,40.4665798716603,-79.9955738421156
"1100 BLOCK FAULKNER ST PITTSBURGH, PA 15204",1,0,0,1,0,0,2019,7,3,Sheraden,2,20,42003202200,5,6,1-16,40.4554461962209,-80.0626924620973
"1100 BLOCK FAULKNER ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2016,6,4,Sheraden,2,20,42003202200,5,6,1-16,40.4554461962209,-80.0626924620973
"1100 BLOCK FRANKLIN AVE PITTSBURGH, PA 15221",2,0,1,0,1,0,2019,1,4,Manchester,6,21,42003210700,1,1,1-8,40.4569929743945,-80.0220084021443
"1100 BLOCK FRANKLIN AVE PITTSBURGH, PA 15221",2,0,1,0,1,0,2019,1,4,Manchester,6,21,42003210700,1,1,1-8,40.4569929743945,-80.0220084021443
"1100 BLOCK GLADYS AVE PITTSBURGH, PA 15216",1,0,1,0,0,0,2017,3,3,Beechview,4,19,42003191600,5,6,4-28,40.4180605035098,-80.0243341265782
"1100 BLOCK GOETTMANN ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,1,3,,,,,,1,,,
"1100 BLOCK GOETTMANN ST PITTSBURGH, PA 15212",2,0,2,0,0,0,2017,9,3,,,,,,1,,,
"1100 BLOCK GRAND AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,1,1,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.4749864076206,-80.0275279156141
"1100 BLOCK HARVARD CIR PITTSBURGH, PA 15212",1,0,1,0,0,0,2018,9,5,Brighton Heights,1,27,42003270800,1,1,1-14,40.4844903926459,-80.031464444391
"1100 BLOCK HIGHWOOD ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,11,2,Marshall-Shadeland,1,26,42003271500,1,1,1-9,40.4683522212454,-80.0252643858697
"1100 BLOCK HIGHWOOD ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,7,1,Marshall-Shadeland,1,26,42003271500,1,1,1-9,40.4683522212454,-80.0252643858697
"1100 BLOCK HIGHWOOD ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2016,12,4,Marshall-Shadeland,1,26,42003271500,1,1,1-9,40.4683522212454,-80.0252643858697
"1100 BLOCK MARSHALL AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2018,7,1,Marshall-Shadeland,1,26,42003270400,1,1,1-9,40.4668837506012,-80.0250508503889
"1100 BLOCK MARY ANN ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2018,5,1,South Side Flats,3,17,42003170200,3,3,4-24,40.4261503198274,-79.9873802698788
"1100 BLOCK MC NEILLY AVE PITTSBURGH, PA 15216",1,0,0,0,1,0,2017,4,5,,,,,,6,,,
"1100 BLOCK MORRISON ST PITTSBURGH, PA 15212",2,0,1,0,0,1,2017,6,5,California-Kirkbride,6,21,42003250700,1,1,1-9,40.4601094098164,-80.0230750511605
"1100 BLOCK N. HIGHLAND AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,1,3,Highland Park,7,11,42003110600,2,5,3-9,40.4735142564068,-79.9188932983103
"1100 BLOCK PENNSYLVANIA AVE PITTSBURGH, PA 15233",1,0,1,0,0,0,2016,8,4,Manchester,6,21,42003210700,1,1,1-8,40.454983278857,-80.021334130214
"1100 BLOCK RIDGELAND DR PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,7,1,Marshall-Shadeland,1,27,42003270400,1,1,1-9,40.4659292939781,-80.0260520814688
"1100 BLOCK SHEFFIELD ST PITTSBURGH, PA 15233",1,0,0,1,0,0,2016,4,2,Manchester,6,21,42003210700,1,1,1-8,40.4542119808614,-80.0212651754904
"1100 BLOCK SHEFFIELD ST PITTSBURGH, PA 15233",1,0,1,0,0,0,2016,8,0,Manchester,6,21,42003210700,1,1,1-8,40.4542119808614,-80.0212651754904
"1100 BLOCK SHEFFIELD ST PITTSBURGH, PA 15233",1,0,0,0,1,0,2016,7,3,Manchester,6,21,42003210700,1,1,1-8,40.4542119808614,-80.0212651754904
"1100 BLOCK SHEFFIELD ST PITTSBURGH, PA 15233",1,0,1,0,0,0,2015,12,3,Manchester,6,21,42003210700,1,1,1-8,40.4542119808614,-80.0212651754904
"1100 BLOCK STEUBEN ST PITTSBURGH, PA 15220",2,0,0,2,0,0,2017,4,3,Crafton Heights,2,20,42003281400,5,6,1-17,40.4419431084162,-80.0453424101545
"1100 BLOCK STONEVILLE ST PITTSBURGH, PA 15221",1,0,1,0,0,0,2016,11,4,,,,,,5,,,
"1100 BLOCK TERMON AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,4,2,Brighton Heights,1,27,42003270800,1,1,1-14,40.4836947596928,-80.0303822442261
"1100 BLOCK TWEED ST PITTSBURGH, PA 15204",1,0,0,1,0,0,2017,12,4,Sheraden,2,20,42003202200,5,6,1-16,40.4560027514714,-80.063278570002
"1100 BLOCK TWEED ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2017,9,1,Sheraden,2,20,42003202200,5,6,1-16,40.4560027514714,-80.063278570002
"1100 BLOCK WHEELER ST PITTSBURGH, PA 15221",1,0,1,0,0,0,2016,3,3,Homewood North,9,13,42003130100,2,5,3-17,40.4593953243619,-79.8845068570849
"1100 BLOCK WOODLOW ST PITTSBURGH, PA 15205",1,0,1,0,0,0,2017,8,1,,,,,,6,,,
"1100 BLOCK WOODLOW ST PITTSBURGH, PA 15205",1,0,1,0,0,0,2016,9,1,,,,,,6,,,
"1100 BLOCK WOODLOW ST PITTSBURGH, PA 15205",2,0,0,1,1,0,2016,12,2,,,,,,6,,,
"1100 BLOCK WOODS RUN AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,8,6,,,,42003561200,,1,3-16,40.4444875733699,-79.883898209673
"1100 BLOCK WOODS RUN AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,5,2,,,,42003561200,,1,3-16,40.4444875733699,-79.883898209673
"1100 BLOCK WOODS RUN AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2018,12,0,,,,42003561200,,1,3-16,40.4444875733699,-79.883898209673
"1200 BLOCK ARNOLD ST PITTSBURGH, PA 15220",3,0,3,0,0,0,2015,8,3,Crafton Heights,2,20,42003562600,5,6,1-17,40.4420815646514,-80.0451288834818
"1200 BLOCK BANKSVILLE RD PITTSBURGH, PA 15216",1,0,1,0,0,0,2016,12,6,Beechview,2,20,42003202300,5,6,4-9,40.4182737797489,-80.0298102552281
"1200 BLOCK BANKSVILLE RD PITTSBURGH, PA 15216",1,0,1,0,0,0,2017,1,6,Beechview,2,20,42003202300,5,6,4-9,40.4182737797489,-80.0298102552281
"1200 BLOCK BANKSVILLE RD PITTSBURGH, PA 15216",1,0,1,0,0,0,2016,12,6,Beechview,2,20,42003202300,5,6,4-9,40.4182737797489,-80.0298102552281
"1200 BLOCK BREED ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2015,12,4,,,,,,3,,,
"1200 BLOCK BRINTELL ST PITTSBURGH, PA 15201",1,0,1,0,0,0,2017,12,6,,,,,,5,,,
"1200 BLOCK BROOKLINE BLVD PITTSBURGH, PA 15226",1,0,1,0,0,0,2015,9,5,Brookline,4,19,42003191800,5,6,4-26,40.3919435731859,-80.0129939178464
"1200 BLOCK BUENA VISTA ST PITTSBURGH, PA 15212",1,0,0,0,1,0,2018,8,3,Central Northside,1,22,42003220600,1,1,1-21,40.4548298792772,-80.013548898105
"1200 BLOCK DECATUR ST PITTSBURGH, PA 15233",1,0,1,0,0,0,2016,7,3,Manchester,6,21,42003210700,1,1,1-8,40.4561539354795,-80.0229336511515
"1200 BLOCK DICKSON ST PITTSBURGH, PA 15212",2,0,2,0,0,0,2019,8,4,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.470214299751,-80.0280790451795
"1200 BLOCK DICKSON ST PITTSBURGH, PA 15212",1,0,0,0,0,1,2019,1,6,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.470214299751,-80.0280790451795
"1200 BLOCK DICKSON ST PITTSBURGH, PA 15212",1,0,0,1,0,0,2016,2,6,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.470214299751,-80.0280790451795
"1200 BLOCK DICKSON ST PITTSBURGH, PA 15212",1,0,0,0,0,1,2019,1,6,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.470214299751,-80.0280790451795
"1200 BLOCK E CARSON ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2018,2,6,South Side Flats,3,17,42003170200,3,3,4-24,40.4285828598749,-79.9862131966527
"1200 BLOCK E CARSON ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2016,5,5,South Side Flats,3,17,42003170200,3,3,4-24,40.4285828598749,-79.9862131966527
"1200 BLOCK FAULKNER ST PITTSBURGH, PA 15204",1,0,0,0,0,1,2018,5,2,Sheraden,2,20,42003202200,5,6,1-16,40.4549078883968,-80.063662285733
"1200 BLOCK FAULKNER ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2016,6,2,Sheraden,2,20,42003202200,5,6,1-16,40.4549078883968,-80.063662285733
"1200 BLOCK FAULKNER ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2019,8,5,Sheraden,2,20,42003202200,5,6,1-16,40.4549078883968,-80.063662285733
"1200 BLOCK FAULKNER ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2017,1,5,Sheraden,2,20,42003202200,5,6,1-16,40.4549078883968,-80.063662285733
"1200 BLOCK FEDERAL STN PITTSBURGH, PA 15212",1,0,1,0,0,0,2018,5,3,Central Northside,1,22,42003220600,1,1,1-6,40.4560343725137,-80.0064919678362
"1200 BLOCK FILSON ST PITTSBURGH, PA 15212",1,1,0,0,0,0,2016,7,4,Central Northside,1,22,42003220600,1,1,1-21,40.4552519741524,-80.0112507516647
"1200 BLOCK GLENN AVE PITTSBURGH, PA 15221",1,0,1,0,0,0,2018,3,3,,,,42003561500,,OSC,3-20,40.4440493197171,-79.8746447299011
"1200 BLOCK GROTTO ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2016,2,3,,,,,,5,,,
"1200 BLOCK ISLAND AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,9,0,California-Kirkbride,1,27,42003250700,1,1,1-9,40.4632186931824,-80.0256085395011
